bench_json,blocks,blocks_per_sm_requested,cache_policy,compute_capability,condition,cuda_elapsed_ms,device_index,device_name,estimated_memory_gbps,estimated_tflops,fp16_ops_estimate,fp16_path,host_end_unix_ns,host_start_unix_ns,iters,kernel,l2_cache_bytes,mem_mib,mem_stride,memory_bytes_estimate,power_csv,power_logger_errors,regs_per_block,repeat_index,repeats,role,run_id,runner_wall_end_unix_ns,runner_wall_start_unix_ns,schema_version,shared_mem_per_block,sm_count,sm_util_csv,sm_util_logger_errors,suppress_output_store,threads,unroll,validity_note,warmup,architecture_generation,architecture_chip,gpu_product_class,recommended_cuda_arch,fp16_tensor_instruction_path,wgmma_supported,benchmark_uses_wgmma,architecture_measurement_note,power_energy_j,avg_power_w,energy_source,power_trace_energy_j,power_trace_avg_power_w,nvml_energy_delta_j,nvml_energy_counter_supported,nvml_energy_note,energy_counter_vs_trace_delta_j,energy_counter_vs_trace_ratio,power_sample_count,sm_util_sample_count,avg_sm_clock_mhz,min_sm_clock_mhz,max_sm_clock_mhz,avg_temp_c,max_temp_c,avg_gpu_util_pct,max_gpu_util_pct,avg_sm_util_pct,max_sm_util_pct,mma_flops_per_logical_mma,mma_instructions_per_logical_mma,mma_k,mma_m,mma_n
results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t192_rep000_baseline_025e21eb/bench.json,656,8,none,8.6,thread_sweep_tensor_mma_f16acc_t192,914.857971191,0,NVIDIA GeForce RTX 3090,0,0,0,baseline_or_memory,1779960449510197680,1779960448558147755,1000000,baseline_nop,6291456,256,1,0,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t192_rep000_baseline_025e21eb/power.csv,[],65536,0,20,baseline,thread_sweep_tensor_mma_f16acc_t192_rep000_baseline_025e21eb,1779960449567079920,1779960448307088954,fp16-energy-bench-v1,49152,82,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t192_rep000_baseline_025e21eb/sm_util.csv,[],True,192,8,unchecked; run Nsight Compute validation separately,2,ampere,ga102,consumer,86,benchmark uses warp-level HMMA mma.sync m16n8k16 pairs,False,False,RTX/GA10x-class HMMA path; validate clock stability and no-L2 behavior before using pJ/bit,200.53418533727688,210.63410654360052,power_trace_integral,200.53418533727688,210.63410654360052,nan,False,,nan,nan,6,1,1935.0,1905.0,1950.0,57.5,64.0,99.66666666666667,100.0,100.0,100.0,,,,,
results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t192_rep000_test_20758955/bench.json,656,8,none,8.6,thread_sweep_tensor_mma_f16acc_t192,3190.95166016,0,NVIDIA GeForce RTX 3090,0,161.675715255,515899392000000,tensor_core_mma_m16n16k16_f16acc,1779960457238086900,1779960453950881763,1000000,tensor_mma_f16acc,6291456,256,1,0,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t192_rep000_test_20758955/power.csv,[],65536,0,2,test,thread_sweep_tensor_mma_f16acc_t192_rep000_test_20758955,1779960457290301421,1779960450505474303,fp16-energy-bench-v1,49152,82,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t192_rep000_test_20758955/sm_util.csv,[],True,192,8,unchecked; run Nsight Compute validation separately,2,ampere,ga102,consumer,86,benchmark uses warp-level HMMA mma.sync m16n8k16 pairs,False,False,RTX/GA10x-class HMMA path; validate clock stability and no-L2 behavior before using pJ/bit,748.8586475819905,227.81013547132045,power_trace_integral,748.8586475819905,227.81013547132045,nan,False,,nan,nan,25,3,1950.0,1950.0,1950.0,62.12,63.0,99.96,100.0,100.0,100.0,8192,2,16,16,16
results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t224_rep000_baseline_0476e371/bench.json,656,8,none,8.6,thread_sweep_tensor_mma_f16acc_t224,1095.82531738,0,NVIDIA GeForce RTX 3090,0,0,0,baseline_or_memory,1779960459241684646,1779960458072300173,1000000,baseline_nop,6291456,256,1,0,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t224_rep000_baseline_0476e371/power.csv,[],65536,0,20,baseline,thread_sweep_tensor_mma_f16acc_t224_rep000_baseline_0476e371,1779960459293859551,1779960457775028177,fp16-energy-bench-v1,49152,82,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t224_rep000_baseline_0476e371/sm_util.csv,[],True,224,8,unchecked; run Nsight Compute validation separately,2,ampere,ga102,consumer,86,benchmark uses warp-level HMMA mma.sync m16n8k16 pairs,False,False,RTX/GA10x-class HMMA path; validate clock stability and no-L2 behavior before using pJ/bit,260.3516628631675,222.63991772975038,power_trace_integral,260.3516628631675,222.63991772975038,nan,False,,nan,nan,8,1,1923.75,1905.0,1950.0,60.5,63.0,90.0,100.0,100.0,100.0,,,,,
results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t224_rep000_test_08d6e937/bench.json,656,8,none,8.6,thread_sweep_tensor_mma_f16acc_t224,3722.61279297,0,NVIDIA GeForce RTX 3090,0,161.68284414,601882624000000,tensor_core_mma_m16n16k16_f16acc,1779960467993152339,1779960464116007046,1000000,tensor_mma_f16acc,6291456,256,1,0,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t224_rep000_test_08d6e937/power.csv,[],65536,0,2,test,thread_sweep_tensor_mma_f16acc_t224_rep000_test_08d6e937,1779960468044227403,1779960460002343506,fp16-energy-bench-v1,49152,82,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t224_rep000_test_08d6e937/sm_util.csv,[],True,224,8,unchecked; run Nsight Compute validation separately,2,ampere,ga102,consumer,86,benchmark uses warp-level HMMA mma.sync m16n8k16 pairs,False,False,RTX/GA10x-class HMMA path; validate clock stability and no-L2 behavior before using pJ/bit,890.099676882222,229.576043613649,power_trace_integral,890.099676882222,229.576043613649,nan,False,,nan,nan,28,4,1950.0,1950.0,1950.0,63.82142857142857,64.0,100.0,100.0,100.0,100.0,8192,2,16,16,16
results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t256_rep000_baseline_ba568b49/bench.json,656,8,none,8.6,thread_sweep_tensor_mma_f16acc_t256,1093.22717285,0,NVIDIA GeForce RTX 3090,0,0,0,baseline_or_memory,1779960469894776953,1779960468755976077,1000000,baseline_nop,6291456,256,1,0,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t256_rep000_baseline_ba568b49/power.csv,[],65536,0,20,baseline,thread_sweep_tensor_mma_f16acc_t256_rep000_baseline_ba568b49,1779960469946568026,1779960468479067708,fp16-energy-bench-v1,49152,82,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t256_rep000_baseline_ba568b49/sm_util.csv,[],True,256,8,unchecked; run Nsight Compute validation separately,2,ampere,ga102,consumer,86,benchmark uses warp-level HMMA mma.sync m16n8k16 pairs,False,False,RTX/GA10x-class HMMA path; validate clock stability and no-L2 behavior before using pJ/bit,270.83315347371223,237.8230989995412,power_trace_integral,270.83315347371223,237.8230989995412,nan,False,,nan,nan,8,1,1914.375,1905.0,1920.0,65.375,68.0,93.5,100.0,100.0,100.0,,,,,
results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t256_rep000_test_0a2b0ba7/bench.json,656,8,none,8.6,thread_sweep_tensor_mma_f16acc_t256,4250.07617188,0,NVIDIA GeForce RTX 3090,0,161.847888881,687865856000000,tensor_core_mma_m16n16k16_f16acc,1779960479613109531,1779960475221070520,1000000,tensor_mma_f16acc,6291456,256,1,0,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t256_rep000_test_0a2b0ba7/power.csv,[],65536,0,2,test,thread_sweep_tensor_mma_f16acc_t256_rep000_test_0a2b0ba7,1779960479664247956,1779960470655071544,fp16-energy-bench-v1,49152,82,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t256_rep000_test_0a2b0ba7/sm_util.csv,[],True,256,8,unchecked; run Nsight Compute validation separately,2,ampere,ga102,consumer,86,benchmark uses warp-level HMMA mma.sync m16n8k16 pairs,False,False,RTX/GA10x-class HMMA path; validate clock stability and no-L2 behavior before using pJ/bit,1014.0475223021814,230.88308636659818,power_trace_integral,1014.0475223021814,230.88308636659818,nan,False,,nan,nan,32,4,1950.0,1950.0,1950.0,65.0,65.0,99.96875,100.0,100.0,100.0,8192,2,16,16,16
results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t288_rep000_baseline_b21356ff/bench.json,656,8,none,8.6,thread_sweep_tensor_mma_f16acc_t288,1396.12365723,0,NVIDIA GeForce RTX 3090,0,0,0,baseline_or_memory,1779960480521958077,1779960479078530522,1000000,baseline_nop,6291456,256,1,0,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t288_rep000_baseline_b21356ff/power.csv,[],65536,0,20,baseline,thread_sweep_tensor_mma_f16acc_t288_rep000_baseline_b21356ff,1779960480571659865,1779960478769119942,fp16-energy-bench-v1,49152,82,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t288_rep000_baseline_b21356ff/sm_util.csv,[],True,288,8,unchecked; run Nsight Compute validation separately,2,ampere,ga102,consumer,86,benchmark uses warp-level HMMA mma.sync m16n8k16 pairs,False,False,RTX/GA10x-class HMMA path; validate clock stability and no-L2 behavior before using pJ/bit,351.2377939144972,243.3359351481254,power_trace_integral,351.2377939144972,243.3359351481254,nan,False,,nan,nan,11,1,1907.7272727272727,1890.0,1935.0,64.9090909090909,68.0,96.36363636363636,100.0,100.0,100.0,,,,,
results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t288_rep000_test_69eaf5bd/bench.json,656,8,none,8.6,thread_sweep_tensor_mma_f16acc_t288,4819.02783203,0,NVIDIA GeForce RTX 3090,0,160.58199184,773849088000000,tensor_core_mma_m16n16k16_f16acc,1779960491135286178,1779960486116786343,1000000,tensor_mma_f16acc,6291456,256,1,0,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t288_rep000_test_69eaf5bd/power.csv,[],65536,0,2,test,thread_sweep_tensor_mma_f16acc_t288_rep000_test_69eaf5bd,1779960491184049194,1779960480944852695,fp16-energy-bench-v1,49152,82,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t288_rep000_test_69eaf5bd/sm_util.csv,[],True,288,8,unchecked; run Nsight Compute validation separately,2,ampere,ga102,consumer,86,benchmark uses warp-level HMMA mma.sync m16n8k16 pairs,False,False,RTX/GA10x-class HMMA path; validate clock stability and no-L2 behavior before using pJ/bit,1164.7931305978525,232.0998642810262,power_trace_integral,1164.7931305978525,232.0998642810262,nan,False,,nan,nan,37,5,1935.0,1935.0,1935.0,66.0,66.0,100.0,100.0,100.0,100.0,8192,2,16,16,16
results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t320_rep000_baseline_5caf28cd/bench.json,656,8,none,8.6,thread_sweep_tensor_mma_f16acc_t320,1270.10095215,0,NVIDIA GeForce RTX 3090,0,0,0,baseline_or_memory,1779960493033562423,1779960491710241494,1000000,baseline_nop,6291456,256,1,0,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t320_rep000_baseline_5caf28cd/power.csv,[],65536,0,20,baseline,thread_sweep_tensor_mma_f16acc_t320_rep000_baseline_5caf28cd,1779960493083800796,1779960491413696241,fp16-energy-bench-v1,49152,82,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t320_rep000_baseline_5caf28cd/sm_util.csv,"[""Unexpected nvidia-smi dmon output: '0'""]",True,320,8,unchecked; run Nsight Compute validation separately,2,ampere,ga102,consumer,86,benchmark uses warp-level HMMA mma.sync m16n8k16 pairs,False,False,RTX/GA10x-class HMMA path; validate clock stability and no-L2 behavior before using pJ/bit,344.54258285390927,260.3620749157737,power_trace_integral,344.54258285390927,260.3620749157737,nan,False,,nan,nan,9,1,1891.6666666666667,1890.0,1905.0,66.55555555555556,71.0,97.22222222222223,100.0,100.0,100.0,,,,,
results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t320_rep000_test_6088ffa0/bench.json,656,8,none,8.6,thread_sweep_tensor_mma_f16acc_t320,5354.84912109,0,NVIDIA GeForce RTX 3090,0,160.570783706,859832320000000,tensor_core_mma_m16n16k16_f16acc,1779960504935003960,1779960499358338367,1000000,tensor_mma_f16acc,6291456,256,1,0,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t320_rep000_test_6088ffa0/power.csv,[],65536,0,2,test,thread_sweep_tensor_mma_f16acc_t320_rep000_test_6088ffa0,1779960504985636363,1779960493622641411,fp16-energy-bench-v1,49152,82,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t320_rep000_test_6088ffa0/sm_util.csv,[],True,320,8,unchecked; run Nsight Compute validation separately,2,ampere,ga102,consumer,86,benchmark uses warp-level HMMA mma.sync m16n8k16 pairs,False,False,RTX/GA10x-class HMMA path; validate clock stability and no-L2 behavior before using pJ/bit,1304.6562672850475,233.94916649165614,power_trace_integral,1304.6562672850475,233.94916649165614,nan,False,,nan,nan,41,5,1935.0,1935.0,1935.0,67.29268292682927,68.0,99.95121951219512,100.0,100.0,100.0,8192,2,16,16,16
results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t384_rep000_baseline_05988e2a/bench.json,656,8,none,8.6,thread_sweep_tensor_mma_f16acc_t384,1592.12731934,0,NVIDIA GeForce RTX 3090,0,0,0,baseline_or_memory,1779960508197397610,1779960506538849657,1000000,baseline_nop,6291456,256,1,0,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t384_rep000_baseline_05988e2a/power.csv,[],65536,0,20,baseline,thread_sweep_tensor_mma_f16acc_t384_rep000_baseline_05988e2a,1779960508250064891,1779960506218344442,fp16-energy-bench-v1,49152,82,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t384_rep000_baseline_05988e2a/sm_util.csv,[],True,384,8,unchecked; run Nsight Compute validation separately,2,ampere,ga102,consumer,86,benchmark uses warp-level HMMA mma.sync m16n8k16 pairs,False,False,RTX/GA10x-class HMMA path; validate clock stability and no-L2 behavior before using pJ/bit,444.1142941912049,267.77295970724634,power_trace_integral,444.1142941912049,267.77295970724634,nan,False,,nan,nan,12,1,1893.75,1875.0,1905.0,69.16666666666667,72.0,97.41666666666667,100.0,100.0,100.0,,,,,
results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t384_rep000_test_0b296818/bench.json,656,8,none,8.6,thread_sweep_tensor_mma_f16acc_t384,6425.42675781,0,NVIDIA GeForce RTX 3090,0,160.580584433,1031798784000000,tensor_core_mma_m16n16k16_f16acc,1779960521738745818,1779960515047271738,1000000,tensor_mma_f16acc,6291456,256,1,0,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t384_rep000_test_0b296818/power.csv,[],65536,0,2,test,thread_sweep_tensor_mma_f16acc_t384_rep000_test_0b296818,1779960521790562740,1779960509431710355,fp16-energy-bench-v1,49152,82,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t384_rep000_test_0b296818/sm_util.csv,[],True,384,8,unchecked; run Nsight Compute validation separately,2,ampere,ga102,consumer,86,benchmark uses warp-level HMMA mma.sync m16n8k16 pairs,False,False,RTX/GA10x-class HMMA path; validate clock stability and no-L2 behavior before using pJ/bit,1572.9156045555403,235.06264624961983,power_trace_integral,1572.9156045555403,235.06264624961983,nan,False,,nan,nan,50,6,1935.0,1935.0,1935.0,68.1,69.0,99.96,100.0,100.0,100.0,8192,2,16,16,16
results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t032_rep001_baseline_3eabc30e/bench.json,656,8,none,8.6,thread_sweep_tensor_mma_f16acc_t032,1458.48608398,0,NVIDIA GeForce RTX 3090,0,0,0,baseline_or_memory,1779960524586458054,1779960523067121058,1000000,baseline_nop,6291456,256,1,0,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t032_rep001_baseline_3eabc30e/power.csv,[],65536,1,100,baseline,thread_sweep_tensor_mma_f16acc_t032_rep001_baseline_3eabc30e,1779960524640578496,1779960522874177421,fp16-energy-bench-v1,49152,82,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t032_rep001_baseline_3eabc30e/sm_util.csv,[],True,32,8,unchecked; run Nsight Compute validation separately,2,ampere,ga102,consumer,86,benchmark uses warp-level HMMA mma.sync m16n8k16 pairs,False,False,RTX/GA10x-class HMMA path; validate clock stability and no-L2 behavior before using pJ/bit,305.4144115971985,201.01821544612642,power_trace_integral,305.4144115971985,201.01821544612642,nan,False,,nan,nan,12,1,1935.0,1935.0,1935.0,64.83333333333333,68.0,84.91666666666667,100.0,100.0,100.0,,,,,
results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t032_rep001_test_85876efd/bench.json,656,8,none,8.6,thread_sweep_tensor_mma_f16acc_t032,2714.88818359,0,NVIDIA GeForce RTX 3090,0,158.355015355,429916160000000,tensor_core_mma_m16n16k16_f16acc,1779960528630988644,1779960525803058822,1000000,tensor_mma_f16acc,6291456,256,1,0,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t032_rep001_test_85876efd/power.csv,[],65536,1,10,test,thread_sweep_tensor_mma_f16acc_t032_rep001_test_85876efd,1779960528680621829,1779960525079409700,fp16-energy-bench-v1,49152,82,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t032_rep001_test_85876efd/sm_util.csv,[],True,32,8,unchecked; run Nsight Compute validation separately,2,ampere,ga102,consumer,86,benchmark uses warp-level HMMA mma.sync m16n8k16 pairs,False,False,RTX/GA10x-class HMMA path; validate clock stability and no-L2 behavior before using pJ/bit,634.7432636701067,224.4550974115745,power_trace_integral,634.7432636701067,224.4550974115745,nan,False,,nan,nan,21,3,1935.0,1935.0,1935.0,67.14285714285714,68.0,99.95238095238095,100.0,99.66666666666667,100.0,8192,2,16,16,16
results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t064_rep001_baseline_40b74e34/bench.json,656,8,none,8.6,thread_sweep_tensor_mma_f16acc_t064,735.420410156,0,NVIDIA GeForce RTX 3090,0,0,0,baseline_or_memory,1779960530313093968,1779960529546876620,1000000,baseline_nop,6291456,256,1,0,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t064_rep001_baseline_40b74e34/power.csv,[],65536,1,50,baseline,thread_sweep_tensor_mma_f16acc_t064_rep001_baseline_40b74e34,1779960530369265233,1779960529337282407,fp16-energy-bench-v1,49152,82,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t064_rep001_baseline_40b74e34/sm_util.csv,[],True,64,8,unchecked; run Nsight Compute validation separately,2,ampere,ga102,consumer,86,benchmark uses warp-level HMMA mma.sync m16n8k16 pairs,False,False,RTX/GA10x-class HMMA path; validate clock stability and no-L2 behavior before using pJ/bit,159.0842683582668,207.6229006997983,power_trace_integral,159.0842683582668,207.6229006997983,nan,False,,nan,nan,5,0,1926.0,1920.0,1935.0,68.2,69.0,92.0,100.0,nan,nan,,,,,
results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t064_rep001_test_81bb31a0/bench.json,656,8,none,8.6,thread_sweep_tensor_mma_f16acc_t064,2726.85986328,0,NVIDIA GeForce RTX 3090,0,157.659792419,429916160000000,tensor_core_mma_m16n16k16_f16acc,1779960535629811041,1779960532789798400,1000000,tensor_mma_f16acc,6291456,256,1,0,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t064_rep001_test_81bb31a0/power.csv,[],65536,1,5,test,thread_sweep_tensor_mma_f16acc_t064_rep001_test_81bb31a0,1779960535684954869,1779960531500107633,fp16-energy-bench-v1,49152,82,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t064_rep001_test_81bb31a0/sm_util.csv,[],True,64,8,unchecked; run Nsight Compute validation separately,2,ampere,ga102,consumer,86,benchmark uses warp-level HMMA mma.sync m16n8k16 pairs,False,False,RTX/GA10x-class HMMA path; validate clock stability and no-L2 behavior before using pJ/bit,651.4986433850695,229.39990969746867,power_trace_integral,651.4986433850695,229.39990969746867,nan,False,,nan,nan,20,2,1935.0,1935.0,1935.0,67.95,68.0,99.95,100.0,100.0,100.0,8192,2,16,16,16
results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t096_rep001_baseline_bb27b86d/bench.json,656,8,none,8.6,thread_sweep_tensor_mma_f16acc_t096,1014.80718994,0,NVIDIA GeForce RTX 3090,0,0,0,baseline_or_memory,1779960538122880256,1779960537065686777,1000000,baseline_nop,6291456,256,1,0,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t096_rep001_baseline_bb27b86d/power.csv,[],65536,1,34,baseline,thread_sweep_tensor_mma_f16acc_t096_rep001_baseline_bb27b86d,1779960538181777172,1779960536843946576,fp16-energy-bench-v1,49152,82,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t096_rep001_baseline_bb27b86d/sm_util.csv,[],True,96,8,unchecked; run Nsight Compute validation separately,2,ampere,ga102,consumer,86,benchmark uses warp-level HMMA mma.sync m16n8k16 pairs,False,False,RTX/GA10x-class HMMA path; validate clock stability and no-L2 behavior before using pJ/bit,215.6806368230762,204.01245477515496,power_trace_integral,215.6806368230762,204.01245477515496,nan,False,,nan,nan,7,1,1935.0,1935.0,1935.0,65.14285714285714,69.0,94.57142857142857,100.0,100.0,100.0,,,,,
results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t096_rep001_test_69c6b217/bench.json,656,8,none,8.6,thread_sweep_tensor_mma_f16acc_t096,3276.77856445,0,NVIDIA GeForce RTX 3090,0,157.441029918,515899392000000,tensor_core_mma_m16n16k16_f16acc,1779960543037803959,1779960540922439625,1000000,tensor_mma_f16acc,6291456,256,1,0,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t096_rep001_test_69c6b217/power.csv,[],65536,1,4,test,thread_sweep_tensor_mma_f16acc_t096_rep001_test_69c6b217,1779960543089954562,1779960539036141935,fp16-energy-bench-v1,49152,82,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t096_rep001_test_69c6b217/sm_util.csv,[],True,96,8,unchecked; run Nsight Compute validation separately,2,ampere,ga102,consumer,86,benchmark uses warp-level HMMA mma.sync m16n8k16 pairs,False,False,RTX/GA10x-class HMMA path; validate clock stability and no-L2 behavior before using pJ/bit,486.8673943479847,230.15770216157227,power_trace_integral,486.8673943479847,230.15770216157227,nan,False,,nan,nan,25,4,1935.0,1935.0,1935.0,67.96,68.0,99.96,100.0,99.75,100.0,8192,2,16,16,16
results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t128_rep001_baseline_4aa90c82/bench.json,656,8,none,8.6,thread_sweep_tensor_mma_f16acc_t128,777.775085449,0,NVIDIA GeForce RTX 3090,0,0,0,baseline_or_memory,1779960545102898005,1779960544292696220,1000000,baseline_nop,6291456,256,1,0,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t128_rep001_baseline_4aa90c82/power.csv,[],65536,1,25,baseline,thread_sweep_tensor_mma_f16acc_t128_rep001_baseline_4aa90c82,1779960545160230111,1779960544067288309,fp16-energy-bench-v1,49152,82,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t128_rep001_baseline_4aa90c82/sm_util.csv,"[""Unexpected nvidia-smi dmon output: '0'""]",True,128,8,unchecked; run Nsight Compute validation separately,2,ampere,ga102,consumer,86,benchmark uses warp-level HMMA mma.sync m16n8k16 pairs,False,False,RTX/GA10x-class HMMA path; validate clock stability and no-L2 behavior before using pJ/bit,163.03019375871298,201.22171633911296,power_trace_integral,163.03019375871298,201.22171633911296,nan,False,,nan,nan,5,1,1926.0,1920.0,1935.0,62.2,63.0,93.6,100.0,100.0,100.0,,,,,
